Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
819,AntarChile,Diversified Financials,Chile,24449,510.2,22059,6051
820,HollyFrontier,Oil & Gas Operations,United States,20181,735.2,10057,9606
821,Woori Finance Holdings,Diversified Financials,South Korea,10792,-491.6,309678,9212
822,Bank Hapoalim,Banking,Israel,4970,714.8,109549,7555
822,China Shipbuilding Industry,Capital Goods,China,7877,417.3,28572,13215
824,Stanley Black & Decker,Consumer Durables,United States,11022,485.5,16535,12725
825,SJM Holdings,Casinos & Gaming,Hong Kong,11300,993.5,5464,16492
826,ALFA,Conglomerates,Mexico,15937,464.2,12628,13210
827,Bed Bath & Beyond,Retailing,United States,11702,1062.9,6544,14899
827,Dover,Conglomerates,United States,8730,1003.1,10838,14069
829,UPM-Kymmene,Materials,Finland,13348,444.8,20117,9289
830,ITC,"Food, Drink & Tobacco",India,5755,1397.9,6598,46929
831,Waste Management,Business Services & Supplies,United States,13987,98,22603,19490
832,Mega Financial Holding,Diversified Financials,Taiwan,2373,742.6,95449,9590
833,LG Corp,Consumer Durables,South Korea,8984,819.1,15682,9465
834,Invesco,Diversified Financials,United States,4740,940.3,19270,16165
835,American Capital Agency,Real Estate,United States,1974,1258,76255,7666
836,Kone,Construction,Finland,9204,931.9,7363,21613
837,Pearson,Media,United Kingdom,7923,514.3,18104,14224
838,Alcatel-Lucent,Technology Hardware & Equipment,France,19166,-1706,30172,11190
839,Great Wall Motor,Consumer Durables,China,8907,1337.9,8690,15355
839,Lixil Group,Construction,Japan,15788,517.3,16198,8485
841,Voestalpine,Diversified Metals & Mining,Austria,14944,569,16980,7723
842,Hanwha Life Insurance,Insurance,South Korea,12542,432.6,78027,5483
843,Hertz Global Holdings,Business Services & Supplies,United States,10777,353.5,24588,12320
844,Formosa Plastics,Chemicals,Taiwan,7256,693.6,13431,15990
844,Galp Energia,Oil & Gas Operations,Portugal,26048,250.9,18910,14299
846,AutoZone,Retailing,United States,9385,1047.7,7263,17827
847,Eiffage,Construction,France,18948,341.2,37723,6661
848,Symantec,IT Software & Services,United States,6799,869,13258,13956
849,Wipro,IT Software & Services,India,7061,1245.5,7797,23146
850,Nielsen Holdings,Media,United States,5760,740,15530,17121
851,L Brands,Consumer Durables,United States,10773,903,7198,16715
852,Origin Energy,Utilities,Australia,13963,169.7,27199,14498
853,UBI Banca,Banking,Italy,6777,333,171199,8914
854,Rakuten,Retailing,Japan,5312,439.4,30539,17650
855,Fanuc,Capital Goods,Japan,4512,1048.8,12333,34375
856,Sherwin-Williams,Retailing,United States,10186,748,6383,19932
857,Naspers,Media,South Africa,6076,539.6,12050,46968
858,Actavis,Drugs & Biotechnology,Ireland,8678,-750.4,22726,36508
859,Tokyu,Transportation,Japan,11212,603.8,19048,7670
860,Royal Caribbean Cruises,"Hotels, Restaurants & Leisure",United States,7960,473.7,20073,12415
861,Axiata Group,Technology Hardware & Equipment,Malaysia,5831,809.4,13280,17661
862,Datang International Power,Utilities,China,12116,572.5,49229,4907
863,Essilor International,Health Care Equipment & Services,France,6724,787.3,10441,21293
864,Assa Abloy,Capital Goods,Sweden,7441,732.5,10239,19993
865,Reed Elsevier,Media,United Kingdom,9443,894.1,2097,17708
866,Constellation Brands,"Food, Drink & Tobacco",United States,4269,1867.6,14336,16222
866,SanDisk,Technology Hardware & Equipment,United States,6170,1042.7,10489,18744
868,Applied Materials,Semiconductors,United States,8126,475,12199,24972
869,Whole Foods Market,Food Markets,United States,13300,563,5720,19406
870,HCP,Real Estate,United States,2113,919,20076,17747
870,ICA Gruppen,Media,Sweden,11927,1559.3,10737,7363
872,Oi,Telecommunications services,Brazil,13162,691.4,29711,2328
873,Bharat Heavy Electricals,Capital Goods,India,8891,1229.8,13223,7959
874,Unipol Gruppo,Insurance,Italy,26299,-104,111192,5626
875,Kweichow Moutai,"Food, Drink & Tobacco",China,4600,2462.2,9160,27178
876,TD Ameritrade Holding,Diversified Financials,United States,2927,721,22236,18770
877,Grupo Televisa,Media,Mexico,5780,607,15023,19375
878,Marriott International,"Hotels, Restaurants & Leisure",United States,12784,626,6794,16784
879,Genuine Parts,Retailing,United States,14078,685,7680,13344
879,Secom,Business Services & Supplies,Japan,8327,696.6,12135,13158
881,Ross Stores,Consumer Durables,United States,10230,837.3,4094,15525
882,RusHydro,Utilities,Russia,9815,620.3,27913,6133
883,Agilent Technologies,Consumer Durables,United States,6781,740,10638,18792
884,Textron,Conglomerates,United States,12104,498,12944,11108
885,Staples,Retailing,United States,23114,620.1,11175,7438
886,Everest Re Group,Insurance,Bermuda,5323,1248.2,19808,8624
887,Land Securities Group,Real Estate,United Kingdom,1218,1247.7,19479,13407
887,Weatherford International,Oil & Gas Operations,Switzerland,15263,-345,21977,13473
889,WW Grainger,Capital Goods,United States,9438,785.4,5266,17375
890,American Tower,Real Estate,United States,3361,551.3,20273,32237
891,Bank of Ireland,Banking,Ireland,5813,-646.5,182078,14447
891,Jiangxi Copper,Diversified Metals & Mining,China,28507,580.2,14663,5812
893,Chow Tai Fook Jewellery,Consumer Durables,Hong Kong,8995,927,6876,15779
894,Samsung C&T,Trading Companies,South Korea,25972,221.5,24130,9054
895,Beiersdorf,Consumer Durables,Germany,8153,709,7989,24701
896,Computer Sciences,IT Software & Services,United States,13234,665,11226,8960
897,Pgnig Group,Oil & Gas Operations,Poland,10162,606.8,15624,8648
898,Samsung Heavy Industries,Capital Goods,South Korea,13550,577.3,16513,6898
899,CF Industries Holdings,Chemicals,United States,5475,1464.6,10906,14775
900,Credicorp,Banking,Peru,4536,567,40982,11020
901,Industries Qatar,Chemicals,Qatar,1599,2231.2,9612,31320
902,Hershey,"Food, Drink & Tobacco",United States,7146,820.5,5357,23258
903,Sinopharm Group,Drugs & Biotechnology,China,27148,366,17419,7118
904,Power Assets Holdings,Utilities,Hong Kong,1318,1439,13572,18668
905,Belgacom,Telecommunications services,Belgium,8327,836.4,11598,10678
906,Areva,Utilities,France,12000,-655.8,41298,9918
907,Rostelecom,Telecommunications services,Russia,9996,749.1,16759,6826
908,DSM,Chemicals,Netherlands,12016,359.8,16559,12059
909,CIT Group,Diversified Financials,United States,3518,675.7,47139,9748
909,Nordstrom,Retailing,United States,12540,734,8574,11930
911,VakifBank,Banking,Turkey,6265,884.4,62941,4845
912,Hanwha Corp,Trading Companies,South Korea,35373,119,107379,2286
913,Kobe Steel,Diversified Metals & Mining,Japan,18060,609.8,21230,4785
914,Cemig,Utilities,Brazil,6774,1437.4,12637,8734
915,Genting,Casinos & Gaming,Malaysia,5621,574.5,21827,11361
916,Financiere de l'Odet,Conglomerates,France,13081,577.6,19608,6002
917,Boston Properties,Real Estate,United States,2141,710.2,20162,17704
917,Zhejiang Zheneng Electric Power,Utilities,China,7453,732.9,15200,9169
919,Starbucks,"Hotels, Restaurants & Leisure",United States,15332,8.3,10255,55944
920,NEC,Consumer Durables,Japan,30579,39.8,24185,7952
921,Valeant Pharmaceuticals,Drugs & Biotechnology,Canada,5790,-871.6,27971,44623
922,News Corp,Media,United States,8808,506,15983,10098
923,Finatis,Food Markets,France,65466,105,56571,624
924,Phoenix Group Holdings,Insurance,United Kingdom,6915,569,124048,2560
925,Tesoro,Oil & Gas Operations,United States,38420,412,13389,6781
926,GKN,Consumer Durables,United Kingdom,11154,617.4,10333,10907
926,Nippon Yusen,Transportation,Japan,21972,451.8,25145,4913
928,CSL,Drugs & Biotechnology,Australia,5044,1236.9,6237,31062
928,Shanghai International Port,Transportation,China,4557,854.9,14637,17377
930,NRG Energy,Utilities,United States,11850,-386,33902,10303
931,Banque Saudi Fransi,Banking,Saudi Arabia,1589,641.4,45343,9738
932,Dexia,Banking,Belgium,20167,-1438,307811,134
933,KT Corp,Telecommunications services,South Korea,21750,-148.4,33019,7270
934,Banque nationale de Belgique,Banking,Belgium,2919,1718,144699,1884
935,Huadian Power International,Utilities,China,10838,674,28547,3649
936,CarMax,Retailing,United States,12326,500.6,11304,10603
936,Ryanair Holdings,Airline,Ireland,6676,693.4,11428,14683
938,Shanghai Electric Group,Capital Goods,China,12844,400.1,21357,7296
939,Investec,Diversified Financials,United Kingdom,5369,488.8,76970,6825
940,Aluminum Corp of China,Diversified Metals & Mining,China,28114,159.5,32955,6570
941,Hermès International,Consumer Durables,France,4985,1049,4630,34838
941,Huntington Bancshares,Banking,United States,2841,638.7,59476,8544
941,NiSource,Oil & Gas Operations,United States,5657,497.2,22654,11216
944,RSA Insurance Group,Insurance,United Kingdom,14471,-542.4,32966,8658
945,Haitong Securities,Diversified Financials,China,2069,690.3,22213,14423
946,Pentair,Capital Goods,Switzerland,7479,537.1,11743,15836
947,Onex,Diversified Financials,Canada,29014,-581,36867,6198
948,Dassault Aviation,Aerospace & Defense,France,6098,609.9,13873,14201
949,Sumitomo Metal Mining,Diversified Metals & Mining,Japan,8542,943.4,14367,6845
950,Comerica,Banking,United States,2557,533,65471,9404
951,Hong Kong & China Gas,Oil & Gas Operations,Hong Kong,3642,883.6,13722,21197
951,Oneok,Oil & Gas Operations,United States,14583,266.5,17708,12290
953,Emaar Properties,Real Estate,United Arab Emirates,2901,699.2,17678,17898
954,Link REIT,Real Estate,Hong Kong,881,2542.7,13448,11365
955,GAIL India,Oil & Gas Operations,India,9329,803.6,12171,7961
956,Uni-President,"Food, Drink & Tobacco",Taiwan,14489,457,12370,8789
957,Hindalco Industries,Diversified Metals & Mining,India,14645,556.2,22660,4775
958,Turkcell,Telecommunications services,Turkey,5963,1225,9973,12483
959,Reinsurance Group of America,Insurance,United States,10297,418.8,39674,5641
960,Johnson Matthey,Chemicals,United Kingdom,19106,475,6043,11198
961,Korea Gas,Oil & Gas Operations,South Korea,34768,-183.3,41376,5429
962,MGM Resorts,Casinos & Gaming,United States,9810,-156.6,26110,13011
963,SM Investments,Retailing,Philippines,5777,646.2,14262,12756
964,Broadcom,Semiconductors,United States,8219,424,11495,18313
965,Bank Negara Indonesia,Banking,Indonesia,3378,866.6,31771,8490
966,Canara Bank,Banking,India,6870,545.7,77217,2019
966,Kuwait Finance House,Banking,Kuwait,2812,408.3,54816,12571
968,Asustek Computer,Technology Hardware & Equipment,Taiwan,15471,731.7,9084,7482
968,Singapore Airlines,Airline,Singapore,12213,320.3,17943,9769
970,Antofagasta,Diversified Metals & Mining,United Kingdom,5967,661.4,12390,13768
971,Fidelity National Information,Business Services & Supplies,United States,6071,493.1,13960,15673
972,Cathay Pacific Airways,Airline,Hong Kong,12955,337.8,22128,7445
973,St Jude Medical,Health Care Equipment & Services,United States,5501,723,10248,18910
974,CGI Group,IT Software & Services,Canada,9896,604.8,11107,9591
975,Noble Group,Conglomerates,Hong Kong,97895,228.1,19712,6290
976,Bank of India,Banking,India,6593,518.1,83976,2412
977,Public Storage,Real Estate,United States,1982,1049,9876,29204
978,Jeronimo Martins,Food Markets,Portugal,15705,507.5,7026,10593
979,Bank of Greece,Banking,Greece,2762,1103,150878,432
980,CapitaLand,Real Estate,Singapore,3331,679.1,28635,9827
981,Schroders,Diversified Financials,United Kingdom,2846,551,27529,12497
982,Coca-Cola Enterprises,"Food, Drink & Tobacco",United States,8212,667,9525,12164
983,Tata Steel,Diversified Metals & Mining,India,23804,-1296.8,27242,6526
984,Rockwell Automation,Capital Goods,United States,6453,791.8,5941,17325
985,Avnet,Consumer Durables,United States,26657,457.8,11485,6511
985,Finmeccanica,Aerospace & Defense,Italy,20748,38.5,40842,5782
987,Wm Morrison Supermarkets,Food Markets,United Kingdom,27708,-373,17633,8188
988,Canadian Tire,Retailing,Canada,11438,544.7,12828,7627
989,China Oilfield Services,Oil & Gas Operations,China,4454,1093.1,13093,12773
990,Ralph Lauren,Consumer Durables,United States,7226,750.2,6060,14667
990,Showa Shell Sekiyu,Oil & Gas Operations,Japan,30257,617.6,12329,3276
992,Schindler Holding,Capital Goods,Switzerland,9506,466,8767,17148
993,Bank of Yokohama,Banking,Japan,2905,602.7,128389,6317
994,Lorillard,"Food, Drink & Tobacco",United States,4972,1177,3536,19545
995,Grupo Carso,Conglomerates,Mexico,6727,1091.2,6561,12071
996,Banco Popolare,Banking,Italy,7168,-805,173680,7342
997,Continental Resources,Oil & Gas Operations,United States,3545,764.2,12045,22804
998,CA,IT Software & Services,United States,4582,1038,11777,14145
999,NHN,IT Software & Services,South Korea,2262,1733.2,2556,24308
1000,Wynn Resorts,Casinos & Gaming,United States,5621,728.7,8377,22993
1001,Arab National Bank,Banking,Saudi Arabia,1604,672.6,36778,8026
1002,Next,Consumer Durables,United Kingdom,5861,867,3525,17228
1003,Weichai Power,Capital Goods,China,9442,580.7,12970,7719
1004,Amcor,Materials,Australia,11182,503,8999,11513
1005,Wendel,Diversified Financials,France,8539,443,18740,7682
1006,Bidvest Group,Conglomerates,South Africa,17373,539.2,7345,8769
1007,Brambles,Business Services & Supplies,Australia,5650,1325.6,7464,13395
1008,Hankyu Hanshin Holdings,Transportation,Japan,7119,523.9,21621,6792
1009,Qingdao Haier,Consumer Durables,China,13789,641,9853,7123
1010,Sun Art Retail Group,Retailing,Hong Kong,14017,451,8244,11929
1011,IntercontinentalExchange,Diversified Financials,United States,1795,254,64818,22223
1011,Power Grid of India,Utilities,India,2395,792.4,22019,9456
1013,Rock-Tenn,Materials,United States,9621,750.8,10591,7504
1013,Mattel,Consumer Durables,United States,6485,895.7,6440,13686
1015,Pohjola Bank,Banking,Finland,2561,562.9,60244,7331
1016,Shaanxi Coal Industry,Diversified Metals & Mining,China,7015,1017,13129,6686
1017,CenterPoint Energy,Oil & Gas Operations,United States,8117,311,21870,10215
1018,Advanced Info Service,Telecommunications services,Thailand,4647,1180.5,3415,21039
1019,Harley-Davidson,Consumer Durables,United States,5900,734,9405,15014
1020,DP World,Transportation,United Arab Emirates,3073,639.6,16761,15098
1021,Chongqing Rural Bank,Banking,China,4265,961.8,81110,4148
1022,Legrand,Capital Goods,France,5922,704.3,9058,16545
1022,Uralkali,Chemicals,Russia,3330,1159.9,12864,13106
1024,Kyushu Electric Power,Utilities,Japan,17557,-1605.6,42370,5530
1025,SGS,Business Services & Supplies,Switzerland,6289,647,5666,18925
1025,Terna,Utilities,Italy,2533,682,20215,10863
1027,Grupo Bimbo,"Food, Drink & Tobacco",Mexico,13846,334.5,10286,12761
1028,Guangzhou R&F,Real Estate,China,5916,1246.4,23183,4570
1029,Mediatek,Semiconductors,Taiwan,4584,927,8675,24023
1030,KGHM Polska Miedz,Diversified Metals & Mining,Poland,7628,944.4,11423,7187
1031,Ventas,Real Estate,United States,2812,449.9,19731,18066
1032,O'Reilly Automotive,Retailing,United States,6649,670.3,6067,15886
1033,Newmont Mining,Diversified Metals & Mining,United States,8322,-2462,24764,11794
1034,Neste Oil,Oil & Gas Operations,Finland,23183,694.3,9701,5304
1035,Sumitomo Chemical,Chemicals,Japan,21884,145.1,26867,6028
1036,Air France-KLM,Airline,France,34035,-2424.2,35032,4686
1037,Shin Kong Financial,Insurance,Taiwan,8451,353.6,83185,2951
1038,Lagardère,Media,France,9467,1735.2,11149,5150
1039,Tingyi Holding,"Food, Drink & Tobacco",China,10941,408.6,8424,16233
1040,McGraw-Hill Cos,Media,United States,4875,903,6061,21087
1041,Shire,Drugs & Biotechnology,Ireland,4996,670.5,8323,28981
1042,Assurant,Insurance,United States,9025,488.9,30757,4714
1043,BorgWarner,Consumer Durables,United States,7435,624.3,6917,14400
1044,Cielo,Business Services & Supplies,Brazil,3119,1238.1,5642,25279
1045,Bharat Petroleum,Oil & Gas Operations,India,40332,345.6,14858,5408
1046,Dangote Cement,Construction,Nigeria,2425,1267.9,5272,24321
1047,IHI,Capital Goods,Japan,12901,478.5,14180,6211
1048,Helvetia Holding,Insurance,Switzerland,9072,379.8,49590,4454
1049,Ashland,Chemicals,United States,7812,681,11983,7812
1050,Latam Airlines,Airline,Chile,12921,-276.7,22631,8241
1051,Ambac Financial Group,Insurance,United States,1024,3854.3,26961,1395
1052,All Nippon Airways,Airline,Japan,16015,248.1,20503,7612
1052,RHB Capital,Banking,Malaysia,3031,581.2,58339,6560
1054,Henan Shuanghui Investment,"Food, Drink & Tobacco",China,7281,627.6,3263,13990
1055,United Utilities,Utilities,United Kingdom,2600,1053.3,16783,9086
1056,Storebrand,Insurance,Norway,8983,335.3,74211,2646
1057,Hormel Foods,"Food, Drink & Tobacco",United States,8878,549.8,5067,12909
1058,Intact Financial,Insurance,Canada,7223,418.3,18136,8267
1059,Delhaize Group,Food Markets,Belgium,28538,239,15979,7297
1060,Eletrobrás,Utilities,Brazil,15303,-2924.4,58657,4520
1061,Norsk Hydro,Diversified Metals & Mining,Norway,11033,-175,18994,10169
1062,Petronas Chemicals,Chemicals,Malaysia,4826,999.2,8466,16679
1063,Prologis,Real Estate,United States,1777,335.1,24572,20424
1064,Randstad Holding,Business Services & Supplies,Netherlands,21996,306.3,9105,10556
1065,Attijariwafa Bank,Banking,Morocco,2793,487.6,44948,7878
1065,Sembcorp Industries,Construction,Singapore,8629,655.7,10893,7669
1067,Melco Crown Entertainment,Casinos & Gaming,Hong Kong,5087,637.5,8814,22108
1068,China Resources Enterprise,Retailing,Hong Kong,18876,246,20028,6832
1069,China Eastern Airlines,Airline,China,14268,386.5,22758,4759
1070,Mitsubishi Materials,Diversified Metals & Mining,Japan,14143,481.4,17220,3720
1071,Celanese,Chemicals,United States,6510,1101,9018,8737
1072,Shaw Communications,Media,Canada,5061,739.9,11918,10945
1073,Prada,Consumer Durables,Italy,4654,865.6,5110,20782
1074,SES,Media,Luxembourg,2473,752.1,12524,14994
1075,Tohoku Electric Power,Utilities,Japan,19913,-352.4,39522,4940
1076,Lend Lease Group,Real Estate,Australia,12133,476,13785,6048
1077,Alleghany,Insurance,United States,4947,628.4,23728,6795
1078,Arrow Electronics,Consumer Durables,United States,21357,399.4,12061,5977
1079,Boston Scientific,Health Care Equipment & Services,United States,7143,-121,16571,18026
1080,Shizuoka Bank,Banking,Japan,2153,486.5,103261,6105
1081,Stora Enso,Materials,Finland,13998,-70.4,17574,8523
1082,Hyundai Engineering,Construction,South Korea,12732,460,13960,5933
1083,Suntory Beverage & Food,"Food, Drink & Tobacco",Japan,11487,319.5,11957,10501
1084,Chicago Bridge & Iron,Construction,Netherlands,11095,454.1,9390,9414
1085,Daito Trust Construction,Construction,Japan,12792,653.2,5491,7234
1086,PulteGroup,Construction,United States,5600,2602.1,8734,7485
1086,T Rowe Price,Diversified Financials,United States,3499,1038.4,5223,21845
1088,Huishang Bank Corporation Limited,Banking,China,3174,801,63118,4986
1089,Quest Diagnostics,Health Care Equipment & Services,United States,7146,846,8948,8656
1090,CMS Energy,Utilities,United States,6566,452,17416,7786
1091,PKN Orlen,Oil & Gas Operations,Poland,36021,55.3,17115,6043
1092,Arab Bank,Banking,Jordan,2236,497.1,46400,7013
1093,China Southern Airlines,Airline,China,15931,308.5,27279,3749
1093,Yamato Holdings,Transportation,Japan,13776,344,10082,9813
1095,Brenntag,Chemicals,Germany,12970,450.3,7754,9591
1095,Kawasaki Heavy Industries,Capital Goods,Japan,13561,356.6,15921,6263
1097,Zimmer Holdings,Health Care Equipment & Services,United States,4623,761,9581,16065
1098,Bank of Ningbo,Banking,China,3935,756.1,73906,4140
1099,General Growth Properties,Real Estate,United States,2544,307.2,25762,19459
1100,Rexel,Consumer Durables,France,17275,279.6,14526,7448
1101,Charter Communications,Media,United States,8155,-169,17295,13575
1102,NetApp,Technology Hardware & Equipment,United States,6396,614.3,9001,12295
1103,Starwood Hotels,"Hotels, Restaurants & Leisure",United States,6087,565,8762,15421
1104,Gjensidige Forsikring,Insurance,Norway,3779,624.2,17838,10250
1105,MOL Hungarian Oil,Oil & Gas Operations,Hungary,24157,109.2,21526,5637
1106,Coach,Consumer Durables,United States,4981,975.6,3544,13782
1107,London Stock Exchange,Diversified Financials,United Kingdom,1374,262.2,913551,9020
1108,Uniqa,Insurance,Austria,8521,376,40006,4121
1109,New York Community,Banking,United States,1941,472.1,46855,7110
1110,Campbell Soup,"Food, Drink & Tobacco",United States,8263,458,8119,13981
1111,Keyence,Consumer Durables,Japan,2571,815.1,7838,25472
1111,Santos,Oil & Gas Operations,Australia,3521,497.6,18438,12097
1113,Dollar Tree,Retailing,United States,7840,596.7,2772,10821
1114,Taishin Financial Holdings,Diversified Financials,Taiwan,2464,650,95877,3578
1115,Sharp,Consumer Durables,Japan,29229,-1057.9,22895,5126
1116,Bank of Nanjing,Banking,China,3311,721.9,69601,3721
1117,Delta Lloyd,Insurance,Netherlands,8203,223.4,104670,5490
1118,Industrivarden,Diversified Financials,Sweden,1789,1863.4,12387,7955
1119,SMC Corp,Capital Goods,Japan,3858,864.2,9023,18174
1120,Südzucker,"Food, Drink & Tobacco",Germany,10400,587.3,12512,5710
1121,AmBank Group,Banking,Malaysia,2557,548.7,40000,6626
1122,Western Union,Business Services & Supplies,United States,5532,798.4,10236,9189
1123,Suning Appliance,Retailing,China,17087,153.5,13587,8564
1124,Turk Telekom,Telecommunications services,Turkey,6920,683.7,8492,9905
1125,First Republic Bank,Banking,United States,1605,462.1,42184,7277
1126,Fiserv,IT Software & Services,United States,4814,654,9740,14580
1127,Doosan,Construction,South Korea,20038,112.9,29531,2715
1127,Mediobanca,Banking,Italy,4418,1.5,103738,9806
1129,Osaka Gas,Oil & Gas Operations,Japan,14862,215.4,16005,7819
1129,Vedanta Resources,Diversified Metals & Mining,United Kingdom,13684,-233.1,43836,4043
1131,Asahi Glass,Construction,Japan,13521,165.3,20822,6718
1131,EasyJet,Airline,United Kingdom,6643,620.9,7158,11702
1133,BYD,Consumer Durables,China,8404,89.9,12882,17158
1134,PartnerRe,Insurance,Bermuda,5838,654.9,23038,5187
1134,Wisconsin Energy,Utilities,United States,4519,577.4,14769,10527
1136,Fairfax Financial,Insurance,Canada,5848,-580.7,35959,9776
1137,Kinnevik,Diversified Financials,Sweden,237,1299.8,10494,10228
1138,Dongbu Insurance,Insurance,South Korea,11117,340.2,28325,3715
1139,Colruyt,Food Markets,Belgium,11145,484.4,4934,8888
1140,Noble,Oil & Gas Operations,Switzerland,4234,773.4,16218,8135
1141,BCI-Banco Credito,Banking,Chile,3184,606.1,38532,6074
1142,Molson Coors Brewing,"Food, Drink & Tobacco",United States,4206,567.3,15580,10840
1143,Bank Leumi,Banking,Israel,4609,374.2,103636,5829
1144,Eurazeo,Diversified Financials,France,5747,745,16914,5760
1144,Hong Kong Exchanges,Diversified Financials,Hong Kong,1048,586.8,11084,17872
1146,Sears Holdings,Retailing,United States,36188,-1365,18261,5175
1147,Alliance Data Systems,Business Services & Supplies,United States,4319,496.2,13244,14493
1147,El Puerto de Liverpool,Retailing,Mexico,5805,603.3,7359,14260
1149,Arch Capital Group,Insurance,Bermuda,3458,709.7,19566,7669
1150,FMC Technologies,Oil & Gas Operations,United States,7137,501.4,6606,12480
1151,Kintetsu,Transportation,Japan,11867,281.9,18742,6661
1151,Verbund,Utilities,Austria,4341,769.9,17650,7215
1153,HCL Technologies,IT Software & Services,India,4664,736.5,4234,16603
1154,Experian,Business Services & Supplies,Ireland,4782,652.1,8215,17991
1155,E-mart,Retailing,South Korea,11907,426.8,12367,6317
1156,W&W-Wüstenrot,Diversified Financials,Germany,8991,191.5,100090,2274
1157,Sabesp,Utilities,Brazil,5318,997.2,12815,6500
1158,Intuit,IT Software & Services,United States,4171,712,4718,22351
1158,Red Eléctrica,Utilities,Spain,2334,702.5,12980,10996
1160,Dai Nippon Printing,Media,Japan,14682,320.9,14731,6111
1160,Goldcorp,Diversified Metals & Mining,Canada,3801,-2722.7,29564,19938
1162,Quinenco,Conglomerates,Chile,8572,287.1,56736,3530
1163,Mitsubishi UFJ Lease,Business Services & Supplies,Japan,7241,362.8,41329,4299
1164,Saputo,"Food, Drink & Tobacco",Canada,8541,499.5,5160,9849
1165,Delta Electronics,Consumer Durables,Taiwan,5806,544.6,6323,14925
1166,CPFL Energia,Utilities,Brazil,7210,434.1,13158,7845
1167,Chiba Bank,Banking,Japan,2226,467.1,112280,5228
1168,Global Logistic Properties,Real Estate,Singapore,581,715.2,13530,9904
1169,Advanced Semiconductor,Semiconductors,Taiwan,7407,549,9624,8639
1170,Enka,Construction,Turkey,6541,655,8471,9639
1171,Henry Schein,Health Care Equipment & Services,United States,9561,431.5,5625,10246
1172,Lear,Consumer Durables,United States,16230,431.4,8331,7055
1173,Amadeus IT Holdings,IT Software & Services,Spain,4121,747.6,7478,18854
1173,Hyundai Glovis,Transportation,South Korea,11748,439.6,4803,8625
1175,Hang Lung Group,Real Estate,Hong Kong,1255,587.5,25661,6804
1176,Autoliv,Consumer Durables,Sweden,8803,485.8,6983,9547
1176,Inner Mongolia Yili,"Food, Drink & Tobacco",China,7342,463.4,5183,12119
1176,Zoomlion Heavy Industry,Capital Goods,China,6235,624.5,14790,6059
1179,Braskem,Chemicals,Brazil,18973,236,20492,5334
1180,Doosan Heavy Industries,Capital Goods,South Korea,17546,63.2,26271,3523
1181,Metalurgica Gerdau,Diversified Metals & Mining,Brazil,18460,233.9,24798,2931
1182,Alrosa,Diversified Metals & Mining,Russia,5009,989.3,10431,7809
1182,Ameren,Utilities,United States,5838,289,21042,9890
1182,Sojitz,Trading Companies,Japan,24260,246.6,21235,2126
1185,Caltex Australia,Oil & Gas Operations,Australia,23486,511.2,5387,5360
1186,Fidelity National Financial,Insurance,United States,8584,403,10524,8892
1187,Hebei Iron & Steel,Diversified Metals & Mining,China,17387,-22.8,26105,3319
1187,Nidec,Capital Goods,Japan,8531,234,10762,18046
1189,American Financial Group,Insurance,United States,5040,471,40947,5151
1189,Encana,Oil & Gas Operations,Canada,5663,237.3,17648,15794
1191,Top Frontier Investment Holdings,Oil & Gas Operations,Philippines,16724,40,26859,681
1192,WR Berkley,Insurance,United States,6415,499.9,20552,5323
1193,Moody's,Business Services & Supplies,United States,2972,804.5,4395,17290
1194,Espirito Santo Financial,Banking,Luxembourg,7841,-63.3,113636,1323
1195,Jacobs Engineering,Construction,United States,12128,417.8,8441,8414
1196,Beijing Enterprises,Oil & Gas Operations,Hong Kong,4895,468.4,12531,11389
1197,China Taiping Insurance,Insurance,Hong Kong,11888,197.3,40265,4436
1198,ATOS,IT Software & Services,France,11360,348,9721,8906
1199,Flextronics International,Consumer Durables,Singapore,24680,295.6,12817,5596
1200,Want Want China,"Food, Drink & Tobacco",China,3818,687.3,4348,20269
1201,Yamaha Motor,Consumer Durables,Japan,14448,451.3,10909,5441
1202,Julius Baer Group,Diversified Financials,Switzerland,2672,202.3,81545,9608
1203,S-Oil,Oil & Gas Operations,South Korea,28461,265.4,11408,6551
1204,Direct Line Insurance,Insurance,United Kingdom,6135,489,17849,5996
1205,Dr Pepper Snapple Group,"Food, Drink & Tobacco",United States,5997,624,8201,10673
1205,Pegatron,Consumer Durables,Taiwan,32165,298.4,13919,3487
1207,Banca MPS,Banking,Italy,6690,-1910.5,274358,4525
1207,Nintendo,Consumer Durables,Japan,6059,28.2,15100,16621
1209,BPI,Banking,Philippines,1483,442.9,26953,7913
1210,Cincinnati Financial,Insurance,United States,4530,517,18070,7820
1211,Hindustan Petroleum,Oil & Gas Operations,India,34970,92.1,17113,1719
1211,Mondi,Materials,United Kingdom,8598,512.4,8598,8409
1213,Anadolu Efes,"Food, Drink & Tobacco",Turkey,4825,1368.8,10411,6747
1214,HAL Trust,Diversified Financials,Netherlands,5463,589,9816,9846
1215,Crown Castle International,Telecommunications services,United States,3022,90.1,20595,24975
1216,Lennar,Construction,United States,6308,494.2,11273,8258
1217,Equity Residential,Real Estate,United States,2440,-218.9,22835,21145
1218,Cosmo Oil,Oil & Gas Operations,Japan,35442,1.6,16887,1529
1219,Zain,Telecommunications services,Kuwait,4368,762.5,10966,9685
1220,Industrial Alliance Insurance,Insurance,Canada,6282,373.6,39943,4123
