Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
822,ATOS,IT Software & Services,France,12962,640.3,14083,12802
823,Fanuc,Capital Goods,Japan,4842,1150.1,12995,39632
823,SM Investments,Retailing,Philippines,7324,649.7,17329,17750
825,Hyundai Steel,Diversified Metals & Mining,South Korea,14387,705.7,26817,6651
826,Eastman Chemical,Chemicals,United States,8945,866,15457,11716
827,O'Reilly Automotive,Retailing,United States,8593,1037.7,7390,23204
828,L Brands,Consumer Durables,United States,12574,1157.7,8170,13452
829,First Republic Bank,Banking,United States,2390,664.8,73401,14190
830,S-Oil,Oil & Gas Operations,South Korea,14068,1038.9,11622,9862
831,EOG Resources,Oil & Gas Operations,United States,7544,-1096.7,29459,56192
832,Secom,Business Services & Supplies,Japan,8545,747.8,13599,16722
833,LG Corp,Consumer Durables,South Korea,8550,926.4,16136,10737
834,Abu Dhabi Commercial Bank,Banking,United Arab Emirates,3118,1091.9,70323,9765
835,Hermès International,Consumer Durables,France,5755,1217.1,5830,50280
836,Link REIT,Real Estate,Hong Kong,1181,1834.8,21828,15978
836,TD Ameritrade Holding,Diversified Financials,United States,3369,846,28834,20274
838,Sanlam,Insurance,South Africa,5813,654.9,48780,9459
839,Daiichi Sankyo,Drugs & Biotechnology,Japan,8856,549.8,17035,15466
839,Norsk Hydro,Diversified Metals & Mining,Norway,9758,760.6,15195,11854
839,Williams,Oil & Gas Operations,United States,7499,-424,47926,25064
842,Guangzhou Automobile Group,Consumer Durables,China,7193,952.7,11813,19217
843,American Financial Group,Insurance,United States,6397,649,55731,8203
844,NXP Semiconductors,Semiconductors,Netherlands,9498,200,24898,36175
845,China National Nuclear Power,Utilities,China,4247,627.2,41431,16967
846,Athene Holding,Insurance,Bermuda,4137,805,86720,9842
847,Woodside Petroleum,Oil & Gas Operations,Australia,4073,865.5,24753,20858
848,Boston Scientific,Health Care Equipment & Services,United States,8386,347,18096,33745
849,Raiffeisen Bank International,Banking,Austria,6806,512.5,117988,7333
850,AMP,Diversified Financials,Australia,9738,-255.7,101417,11402
851,Formosa Plastics,Chemicals,Taiwan,5585,1217.2,13452,19021
852,China Steel,Diversified Metals & Mining,Taiwan,9087,497.3,20979,12819
853,Bank of Ireland,Banking,Ireland,4348,796.5,129870,8418
854,China Gezhouba,Construction,China,14908,511.1,21761,8464
855,Bâloise Group,Insurance,Switzerland,9095,542.9,78909,6337
855,Rakuten,Retailing,Japan,7196,349.7,39479,15207
857,Ameren,Utilities,United States,6076,653,24699,13228
857,Symantec,IT Software & Services,United States,3777,2044,16760,19066
859,Yara International,Chemicals,Norway,11341,757.3,14000,10717
860,Assa Abloy,Capital Goods,Sweden,8362,776.9,10488,22641
861,Shengjing Bank,Banking,China,5875,1034.6,130304,5245
862,Aena,Transportation,Spain,4104,1287.8,16363,24302
863,Mega Financial Holding,Diversified Financials,Taiwan,2486,696.3,103006,10636
864,Shanghai International Port,Transportation,China,4681,1044.5,16805,20155
865,Tokyo Gas,Oil & Gas Operations,Japan,15009,464.5,18166,10144
866,Mohawk Industries,Consumer Durables,United States,8959,930.2,10231,16967
866,Ooredoo Telecom,Telecommunications services,Qatar,8927,602.2,24857,9107
868,China Galaxy Securities,Diversified Financials,China,2715,774.4,35381,16137
869,Unipol Gruppo,Insurance,Italy,18449,364.6,96002,2864
870,Quanta Computer,Technology Hardware & Equipment,Taiwan,27720,469.4,18227,7867
871,Lam Research,Semiconductors,United States,6384,999,11521,21056
872,China Merchants Securities,Diversified Financials,China,2767,812,34975,15146
873,Bank of Jinzhou,Banking,China,4112,1222.8,77568,7855
874,Entergy,Utilities,United States,10772,-564.5,45904,13683
875,Canadian Pacific Railway,Transportation,Canada,4704,1206.9,14523,22034
876,JM Smucker,"Food, Drink & Tobacco",United States,7416,669.9,15812,15066
877,NEC,Consumer Durables,Japan,24541,603.4,21290,6196
878,Kingfisher,Retailing,United Kingdom,14962,813.1,12874,8960
879,Lear,Consumer Durables,United States,18562,975.1,9901,9230
879,Taisei,Construction,Japan,13350,915.2,13738,8410
881,Kajima,Construction,Japan,16145,875.3,15749,6882
882,Sandvik,Capital Goods,Sweden,9525,643.2,11477,18511
883,DP World,Transportation,United Arab Emirates,4232,1024.3,20751,17986
884,Pegatron,Consumer Durables,Taiwan,35897,599.7,13775,7509
884,Power Grid of India,Utilities,India,3233,918.7,27827,15907
886,Obayashi,Construction,Japan,16695,766.9,17295,6744
887,Zimmer Biomet,Health Care Equipment & Services,United States,7684,300,26684,24123
888,Devon Energy,Oil & Gas Operations,United States,10518,-3315,25913,22316
889,Hormel Foods,"Food, Drink & Tobacco",United States,9511,890.1,6366,18115
889,Julius Baer Group,Banking,Switzerland,3274,628.7,94660,11127
891,S.f. Holding,Construction,China,8622,629.2,6360,34367
892,Schindler Holding,Capital Goods,Switzerland,9829,775.5,8169,19819
893,AvalonBay Communities,Real Estate,United States,2019,1031.4,17867,25402
894,Cencosud,Retailing,Chile,15288,573.4,15634,8989
895,JBS,"Food, Drink & Tobacco",Brazil,48878,107.9,31590,8194
896,Uniper,Utilities,Germany,74430,-3558.6,63172,6147
897,Suning Appliance,Retailing,China,22278,106,19738,14777
898,Yahoo!,IT Software & Services,United States,5176,-214.3,48083,44419
899,L3 Technologies,Aerospace & Defense,United States,10511,710,11865,12901
900,CEZ Group,Utilities,Czech Republic,8266,584.4,24625,9190
900,PKO Bank Polski,Banking,Poland,3811,728.5,68412,10500
902,Alliance Data Systems,Business Services & Supplies,United States,7138,432.4,25514,14039
903,AerCap Holdings,Transportation,Ireland,5005,1046.6,41620,7646
903,Genuine Parts,Retailing,United States,15340,687.2,8859,13333
905,Fortis (Canada),Utilities,Canada,5161,498.1,36666,13622
906,Infineon Technologies,Semiconductors,Germany,7260,831.9,10109,22545
906,Klepierre,Real Estate,France,1549,1317.8,25670,12398
908,Randstad Holding,Business Services & Supplies,Netherlands,22881,650.4,9983,10272
909,Skanska,Construction,Sweden,16978,668.3,11967,9297
910,Raymond James Financial,Diversified Financials,United States,5740,568.3,31669,10894
911,Gemdale,Real Estate,China,7912,948.4,22107,7347
912,Invesco,Diversified Financials,United States,4755,829.3,25734,12256
913,DSM,Chemicals,Netherlands,8761,717.9,13849,12054
914,Ageas,Insurance,Belgium,12863,30,107692,7966
915,Zhejiang Zheneng Electric Power,Utilities,China,6027,1100.6,15773,11356
916,Mahindra & Mahindra,Consumer Durables,India,10659,490.5,16361,11758
917,Swatch Group,Consumer Durables,Switzerland,7667,582.6,12895,19271
918,Huishang Bank,Banking,China,5332,1034.4,108622,5347
919,Vornado Realty,Real Estate,United States,2643,906.8,20815,19223
920,Everest Re Group,Insurance,Bermuda,5794,985.8,21322,9511
921,Bank Hapoalim,Banking,Israel,4359,684.6,116432,7923
922,Shimao Property Holdings,Real Estate,Hong Kong,9109,781,37687,5649
923,Saudi British Bank,Banking,Saudi Arabia,2193,1038.4,49591,8799
924,Bank Negara Indonesia,Banking,Indonesia,4357,852.5,44760,9064
925,Inner Mongolia Yili,"Food, Drink & Tobacco",China,9060,852.2,5650,16399
926,Asr Nederland,Insurance,Netherlands,7527,729,59400,4268
927,Beiersdorf,Consumer Durables,Germany,7469,784.3,8042,24059
927,Sharp,Consumer Durables,Japan,18497,-1737.6,15231,20524
929,Salesforce.com,IT Software & Services,United States,8392,179.6,17585,59699
930,Aluminum Corp of China,Diversified Metals & Mining,China,21431,59.4,27351,9907
930,Mercantil Servicios,Banking,Venezuela,370,2004.2,148659,2725
932,Halkbank,Banking,Turkey,7018,731.4,70996,3462
933,Guangzhou R&F,Real Estate,China,8069,1011.6,32580,5391
933,Tesla,Consumer Durables,United States,7000,-674.9,22664,49343
935,Tokyu,Transportation,Japan,10321,573.1,18208,8995
936,Neste Oil,Oil & Gas Operations,Finland,12929,1039.8,7872,9973
937,CMS Energy,Utilities,United States,6399,551,21622,12587
938,Conagra Brands,"Food, Drink & Tobacco",United States,9565,607.9,10499,17229
939,China Shipbuilding Industry,Capital Goods,China,8192,-204,28630,20388
940,Jeronimo Martins,Food Markets,Portugal,16175,656.2,5997,11242
941,Fairfax Financial,Insurance,Canada,10334,-525.8,43384,11203
942,Westfield,Real Estate,Australia,1121,1360.9,18766,14045
943,Keyence,Consumer Durables,Japan,3657,1321.1,10358,48341
944,Banque Saudi Fransi,Banking,Saudi Arabia,2163,935.9,54222,8427
945,Towngas,Oil & Gas Operations,Hong Kong,3679,945.7,15058,26023
946,Galaxy Entertainment,Casinos & Gaming,Hong Kong,6805,809.5,8546,23830
947,WR Berkley,Insurance,United States,7672,601.9,23365,8600
948,CapitaLand,Real Estate,Singapore,3923,862.2,31661,11378
949,Shimizu,Construction,Japan,14472,767.3,14047,7185
950,Snam,Utilities,Italy,2676,952.4,21230,14995
951,VakifBank,Banking,Turkey,6966,688.4,69047,3717
952,Baker Hughes,Oil & Gas Operations,United States,9841,-2738,19034,26065
952,Onex,Diversified Financials,Canada,22522,-653.5,42913,7296
954,Publicis Groupe,Media,France,10555,-583,26259,15421
955,St. James's Place,Diversified Financials,United Kingdom,15321,151.4,92602,6744
956,Hershey,"Food, Drink & Tobacco",United States,7440,720,5524,22692
957,CenterPoint Energy,Utilities,United States,7545,432,22317,12024
958,HCL Technologies,IT Software & Services,India,6269,1140.6,6422,18658
959,Riyad Bank,Banking,Saudi Arabia,2590,891.2,58004,8271
960,TUI,Business Services & Supplies,Germany,18805,501,14660,7922
961,BOE Technology Group,Consumer Durables,China,8827,-36.1,26263,18436
961,UC Rusal,Diversified Metals & Mining,Russia,7983,1178.6,14584,7939
963,Idemitsu Kosan,Oil & Gas Operations,Japan,27924,474.9,22497,5576
964,WestRock,Materials,United States,14352,138.1,22871,12797
965,Deutsche Wohnen,Construction,Germany,1253,1752.1,17703,12015
965,Public Storage,Real Estate,United States,2561,1449,10130,38796
967,Mebuki Financial Group,Banking,Japan,1411,1482.9,137481,4472
968,Comerica,Banking,United States,2914,473,73221,12014
969,Voya Financial,Diversified Financials,United States,10709,-428,216943,7049
970,Arch Capital Group,Insurance,Bermuda,4330,692.7,29372,11534
971,Daito Trust Construction,Construction,Japan,13505,749.3,5956,10448
972,Fiserv,IT Software & Services,United States,5505,930,9743,24851
973,Ventas,Real Estate,United States,3444,551,23167,23019
974,CBRE Group,Real Estate,United States,13168,572,10780,11130
974,Huadian Power International,Utilities,China,9378,511,30234,6761
976,Markel,Insurance,United States,5625,440.2,25875,13631
977,Fidelity National Financial,Insurance,United States,8219,650,14633,10404
978,Inpex,Oil & Gas Operations,Japan,7583,-25.3,37478,14856
978,Leucadia National,Conglomerates,United States,10858,126.6,45347,9459
980,China Coal Energy,Diversified Metals & Mining,China,8819,301.6,34805,10298
981,Ultrapar Participacoes,Oil & Gas Operations,Brazil,22191,448,7423,12510
982,Bank Of Hangzhou,Banking,China,4101,589.4,85329,8613
983,Electronic Arts,Consumer Durables,United States,4608,1300,7719,27352
984,Fortive,Capital Goods,United States,6224,872.3,8190,20923
985,CP All,Food Markets,Thailand,12322,472.7,9837,15968
986,Amphenol,Consumer Durables,United States,6286,822.8,8499,21466
986,Regeneron Pharmaceuticals,Drugs & Biotechnology,United States,4860,879.9,6973,40369
988,Mediobanca,Banking,Italy,2631,776.2,77498,7568
989,Asahi Glass,Construction,Japan,11804,436.6,16988,9218
990,Universal Health,Health Care Equipment & Services,United States,9766,702.1,10318,11906
991,Mediatek,Semiconductors,Taiwan,8543,734.9,11502,11130
992,Singapore Airlines,Airline,Singapore,10762,524,17041,8412
993,Banco BTG Pactual Participations,Diversified Financials,Bermuda,5303,921.5,59418,5697
993,Suntory Beverage & Food,"Food, Drink & Tobacco",Japan,12983,423.9,11712,13310
995,Shanghai Pharmaceuticals,Retailing,China,18127,481.1,11906,9105
996,Netflix,Retailing,United States,8831,186.7,13587,61596
997,CGI Group,IT Software & Services,Canada,8057,835.3,8602,14149
998,Gap,Consumer Durables,United States,15516,676,7610,9617
999,Hankyu Hanshin Holdings,Transportation,Japan,6891,719.2,19780,8246
1000,Dr Pepper Snapple Group,"Food, Drink & Tobacco",United States,6419,847,9791,17745
1001,Cincinnati Financial,Insurance,United States,5451,591,20800,11577
1002,Dongbu Insurance,Insurance,South Korea,12417,451.4,36536,4110
1002,Power Assets Holdings,Utilities,Hong Kong,166,826.7,16739,18884
1004,Bank of East Asia,Banking,Hong Kong,3250,415.8,98761,11199
1005,Harris,Technology Hardware & Equipment,United States,7267,668,11618,13712
1006,YPF,Oil & Gas Operations,Argentina,14219,-1911,26612,9943
1007,Finatis,Food Markets,France,40695,-2488.9,45967,292
1007,Nielsen,Media,United States,6309,502,15730,14902
1009,Novolipetsk Steel,Diversified Metals & Mining,Russia,7590,906.8,10239,11639
1010,Kuwait Finance House,Banking,Kuwait,3128,546.6,53999,10052
1011,China Grand Automotive Services,Retailing,China,17973,420.5,16324,7391
1012,EnBW-Energie Baden,Utilities,Germany,21425,-1988.1,43138,6489
1013,Dubai Islamic Bank,Banking,United Arab Emirates,2299,843.1,47638,7804
1014,Hikvision,Consumer Durables,China,4514,1063.5,5471,28898
1015,Navient,Banking,United States,5042,682,121136,4272
1016,South32,Diversified Metals & Mining,Australia,6047,747.3,14123,11634
1017,Tokyo Electron,Semiconductors,Japan,6473,796.8,7595,18053
1018,BDO Unibank,Banking,Philippines,2594,549.4,46797,10216
1019,Kohl's,Retailing,United States,18686,555,13574,6756
1020,MTN Group,Telecommunications services,South Africa,10067,-177.9,19649,16588
1021,WW Grainger,Capital Goods,United States,10137,600.5,5694,13463
1022,Severstal,Diversified Metals & Mining,Russia,5861,1607.7,6718,12328
1023,Sun Pharma Industries,Drugs & Biotechnology,India,4594,1109.4,9078,24870
1024,Weichai Power,Capital Goods,China,13925,365.9,24075,6978
1025,Arrow Electronics,Consumer Durables,United States,23825,522.8,14206,6310
1026,Grupa PZU,Insurance,Poland,6380,491.8,29791,8133
1026,PTT Global Chemical,Chemicals,Thailand,9895,725.7,10979,9481
1028,Bank Leumi,Banking,Israel,3898,727.1,113963,6658
1029,China Resources Pharmaceutical Group,Drugs & Biotechnology,Hong Kong,20188,363.5,17281,7312
1030,Geely Automobile Holdings,Consumer Durables,Hong Kong,8046,766.6,9725,12667
1031,Insurance Australia Group,Insurance,Australia,6663,449.8,21192,10632
1032,E-Trade Financial,Diversified Financials,United States,2038,552,49517,9582
1033,Nintendo,Consumer Durables,Japan,3588,726.3,12545,32839
1033,Stora Enso,Materials,Finland,10843,512.2,13001,9511
1035,BBMG,Construction,China,6939,406.9,29987,8873
1036,Seagate Technology,Technology Hardware & Equipment,Ireland,10940,513,8561,13829
1036,TDK,Consumer Durables,Japan,10739,602.8,14376,7683
1036,Uni-President,"Food, Drink & Tobacco",Taiwan,12817,450.4,11747,10428
1039,Rockwell Automation,Capital Goods,United States,5946,758.2,7094,19969
1040,Henry Schein,Health Care Equipment & Services,United States,11572,506.8,6730,13269
1041,Meiji Holdings,"Food, Drink & Tobacco",Japan,11444,530.5,7625,12671
1042,Intuit,IT Software & Services,United States,4852,793,4373,30300
1043,Lixil Group,Construction,Japan,16764,329.6,18499,7712
1044,London Stock Exchange,Diversified Financials,United Kingdom,2244,205,697890,14036
1045,Amadeus IT Group,IT Software & Services,Spain,4948,913.2,8274,21820
1046,Arconic,Diversified Metals & Mining,United States,12393,-941,20038,11635
1047,Zoetis,Drugs & Biotechnology,United States,4888,821,7649,25833
1048,Helvetia Holding,Insurance,Switzerland,9494,382.3,54485,5394
1049,Advanced Semiconductor,Semiconductors,Taiwan,8523,691.9,11106,10048
1049,Yamaha Motor,Consumer Durables,Japan,13831,581.2,11307,7960
1051,Alleghany,Insurance,United States,6149,456.9,24141,9444
1052,Crown Castle International,Telecommunications services,United States,3921,357,22675,34148
1052,ZTE,Technology Hardware & Equipment,China,15081,-329,20382,9941
1054,Grupo Inbursa,Banking,Mexico,3271,665,25832,11177
1054,Inter Rao,Utilities,Russia,12959,906.9,9336,7496
1056,Newmont Mining,Diversified Metals & Mining,United States,7650,-27,21031,18236
1057,AES,Utilities,United States,13692,-1135,36119,7279
1058,Oneok,Oil & Gas Operations,United States,8895,352,16139,11851
1059,Schroders,Diversified Financials,United Kingdom,3129,661.4,25927,10902
1060,C.H. Robinson,Transportation,United States,13144,513.4,3688,10737
1061,Quest Diagnostics,Health Care Equipment & Services,United States,7515,641,10100,13419
1062,Mitsubishi UFJ Lease,Business Services & Supplies,Japan,7639,491.5,44211,4343
1063,Expedia,Business Services & Supplies,United States,8774,268.6,15778,18949
1064,Boston Properties,Real Estate,United States,2610,510.8,18852,20719
1065,Beijing Enterprises,Oil & Gas Operations,Hong Kong,7209,803.3,18665,6611
1066,Restaurant Brands International,"Hotels, Restaurants & Leisure",Canada,4143,675,19125,13136
1067,Analog Devices,Semiconductors,United States,3636,914.3,10203,29211
1068,Liberty Expedia Holdings,Business Services & Supplies,United States,1581,2292,34589,2600
1069,KPN,Telecommunications services,Netherlands,7523,399.3,15543,12604
1070,GS Holdings,Oil & Gas Operations,South Korea,11632,694.5,16842,4790
1071,OTP Bank,Banking,Hungary,3699,718.2,38615,7921
1071,Roper Technologies,Capital Goods,United States,3790,658.6,14325,21211
1073,Host Hotels & Resorts,Real Estate,United States,5430,762,11408,13528
1074,Asustek Computer,Technology Hardware & Equipment,Taiwan,14474,595.4,11301,7252
1075,Interpublic Group,Media,United States,7847,608.5,12485,9515
1076,QuintilesIMS,Drugs & Biotechnology,United States,6888,114.6,21208,18679
1076,Tata Steel,Diversified Metals & Mining,India,16141,-443.7,25682,7455
1078,Bankinter,Banking,Spain,2236,542.2,70861,7609
1079,Campbell Soup,"Food, Drink & Tobacco",United States,7930,497,7570,17170
1080,Osaka Gas,Oil & Gas Operations,Japan,10902,459,14850,7952
1081,First Financial Holding,Banking,Taiwan,1828,538.2,78847,7314
1082,Lotte Shopping,Retailing,South Korea,25450,133.9,34704,5744
1083,Vienna Insurance Group,Insurance,Austria,10404,321,51803,3088
1084,SMC,Capital Goods,Japan,4301,938,10199,19124
1085,Investec,Diversified Financials,United Kingdom,4838,538.5,68170,6307
1086,Power Finance,Business Services & Supplies,India,4257,944.5,37335,6259
1086,Voestalpine,Diversified Metals & Mining,Austria,11935,477,15059,7059
1088,Hydro One,Utilities,Canada,4945,558.5,18904,10779
1089,Whole Foods Market,Food Markets,United States,15814,445,6382,9898
1090,Japan Exchange Group,Diversified Financials,Japan,1021,379.2,346814,7790
1091,Fortum,Utilities,Finland,4018,549.8,23167,12450
1092,Grupo Bimbo,"Food, Drink & Tobacco",Mexico,13423,315.9,11900,11835
1093,Alrosa,Diversified Metals & Mining,Russia,4733,1961.2,7744,11416
1094,China National Building,Construction,China,15258,157.3,49033,3738
1095,Saputo,"Food, Drink & Tobacco",Canada,8436,532,5704,13181
1096,Shanghai Construction,Construction,China,19822,315.4,25091,5467
1097,Mondi,Materials,United Kingdom,7366,700.4,7710,11721
1098,Shin Kong Financial,Insurance,Taiwan,10933,149.2,97967,2843
1099,SDIC Power Holdings,Utilities,China,4381,658.2,29811,7672
1100,Land Securities Group,Real Estate,United Kingdom,1397,758,19253,10769
1101,China Hongqiao Group,Diversified Metals & Mining,China,7294,648.6,19098,6587
1102,Clorox,Consumer Durables,United States,5875,655,4568,17088
1103,Cielo,Business Services & Supplies,Brazil,3529,1149.1,9385,20920
1104,Assurant,Insurance,United States,7192,565.3,29709,5243
1104,TCL Corp,Consumer Durables,China,16505,312.3,21321,6427
1106,Wuliangye Yibin,"Food, Drink & Tobacco",China,3402,1021.2,8947,23490
1107,Thai Beverage,"Food, Drink & Tobacco",Thailand,5276,756.7,5205,17085
1107,Zions Bancorp,Banking,United States,2470,455,63445,8405
1109,National Oilwell Varco,Oil & Gas Operations,United States,7248,-2412,21140,14729
1110,Flextronics International,Consumer Durables,Singapore,23773,294,12803,8751
1110,Hainan Airlines,Airline,China,6104,476.5,21317,8422
1112,Yanzhou Coal Mining,Diversified Metals & Mining,China,14986,307.6,20954,6840
1113,Shanghai Electric Group,Capital Goods,China,11789,311.7,25273,6741
1114,Xiamen C&D,Trading Companies,China,19346,359.1,20313,4644
1115,Lend Lease Group,Real Estate,Australia,11677,549.5,13690,6628
1116,T Rowe Price,Diversified Financials,United States,4240,1173,6368,16852
1117,Pgnig Group,Oil & Gas Operations,Poland,8414,595.9,11899,8594
1118,Galp Energia,Oil & Gas Operations,Portugal,14547,197.9,13120,12784
1119,Shenzhen Overseas,"Hotels, Restaurants & Leisure",China,4263,775.4,20352,8933
1120,Kerry Group,"Food, Drink & Tobacco",Ireland,6782,589.7,7828,14212
1121,Celanese,Chemicals,United States,5389,900,8357,12976
1122,Experian,Business Services & Supplies,Ireland,4542,829.3,7691,18899
1123,Legrand,Capital Goods,France,5552,695.2,8555,15991
1124,Datang International Power,Utilities,China,8773,-389.8,33560,8302
1125,HCP,Real Estate,United States,2496,626.5,15759,14891
1126,SES,Media,Luxembourg,2289,1064.9,14393,10627
1127,AGNC Investment,Diversified Financials,United States,1463,623,56880,6637
1128,Bank of Tianjin,Banking,China,3968,682.6,94584,4313
1129,Phoenix Group Holdings,Insurance,United Kingdom,9886,-136.3,93226,3525
1130,Harbin Bank,Banking,China,3808,734.2,77562,3368
1131,Alaska Air Group,Airline,United States,5931,814,9962,11030
1132,Cenovus Energy,Oil & Gas Operations,Canada,9158,-411.3,19258,11228
1133,Apache,Oil & Gas Operations,United States,5340,-1522,22519,20023
1134,Delta Electronics,Consumer Durables,Taiwan,6647,582.9,7295,13911
1135,Electrolux Group,Consumer Durables,Sweden,14143,524.9,9450,8041
1136,Hyundai Marine & Fire,Insurance,South Korea,10941,353.3,29786,2414
1137,Korea Gas,Oil & Gas Operations,South Korea,18194,-581,33058,3561
1138,Keppel,Conglomerates,Singapore,4902,567.8,20259,8886
1139,Wm Morrison Supermarkets,Food Markets,United Kingdom,21749,406.5,11632,6778
1140,AntarChile,Diversified Financials,Chile,16683,326.5,21919,5347
1141,SGS,Business Services & Supplies,Switzerland,6075,551.2,5263,16430
1142,Hyundai Engineering,Construction,South Korea,16156,423,16463,4853
1142,Toppan Printing,Media,Japan,13219,349.3,16399,7016
1144,Actelion,Drugs & Biotechnology,Switzerland,2454,706.9,2073,30474
1145,Bank of Baroda,Banking,India,7910,-774,104372,6053
1146,Canadian Tire,Retailing,Canada,9571,505,11411,8529
1146,Intuitive Surgical,Health Care Equipment & Services,United States,2706,735.9,6487,28172
1148,Punjab National Bank,Banking,India,8825,-563.6,107712,4934
1149,Charoen Pokphand Foods,"Food, Drink & Tobacco",Thailand,13165,416.7,16257,6269
1150,Renesas Electronics,Semiconductors,Japan,5780,568.8,7057,16440
1151,JG Summit Holdings,Conglomerates,Philippines,4888,634.1,13360,11593
1152,Ball,Materials,United States,9118,225,16173,12645
1153,Olympus,Technology Hardware & Equipment,Japan,6861,560.4,8556,12811
1154,Sun Art Retail Group,Food Markets,Hong Kong,15138,387.9,8683,9589
1155,BCI-Banco Credito,Banking,Chile,3003,503,46184,7429
1155,CDW,IT Software & Services,United States,13982,424.4,6948,9234
1155,Hesteel,Diversified Metals & Mining,China,10846,152.9,26768,7404
1158,Brown-Forman,"Food, Drink & Tobacco",United States,2991,1045,4600,17572
1158,Sika,Construction,Switzerland,5834,571.6,5017,15440
1160,Hoya,Consumer Durables,Japan,4365,796.6,5567,18101
1161,SVB Financial Group,Banking,United States,1609,382.7,44798,9540
1162,Genworth Financial,Insurance,United States,8443,-273,104658,2016
1163,Cerner,Health Care Equipment & Services,United States,4796,636.5,5630,19651
1163,Foot Locker,Consumer Durables,United States,7766,664,3840,9483
1165,Mitsubishi Materials,Diversified Metals & Mining,Japan,12133,498.4,15756,3797
1166,Interactive Brokers Group,Diversified Financials,United States,1363,84,54673,14263
1167,Monster Beverage,"Food, Drink & Tobacco",United States,3044,712.7,4153,25979
1168,Dover,Conglomerates,United States,6794,508.9,10116,12460
1169,Intact Financial,Insurance,Canada,6655,408.3,16785,9254
1170,Global Logistic Properties,Real Estate,Singapore,881,668.5,20543,9359
1171,Skyworks Solutions,Semiconductors,United States,3276,897.7,4066,18785
1172,Terna,Utilities,Italy,2293,700,17591,9991
1173,Tokyo Century,Business Services & Supplies,Japan,8786,377.9,29734,3540
1174,Autoliv,Consumer Durables,Sweden,10074,567.1,8234,8515
1175,Hindalco Industries,Diversified Metals & Mining,India,15185,31.1,22001,6760
1176,Advance Auto Parts,Retailing,United States,9568,457.7,8315,10486
1176,Ayala,Conglomerates,Philippines,4195,547.8,18371,10696
1178,Paychex,Business Services & Supplies,United States,3107,800.1,7310,20905
1178,Rockwell Collins,Aerospace & Defense,United States,5283,738,7709,12939
1180,Oriental Land,"Hotels, Restaurants & Leisure",Japan,4339,698.9,7065,19636
1181,Industrial Alliance Insurance,Insurance,Canada,6440,418.1,41705,4545
1182,Attijariwafa Bank,Banking,Morocco,3334,485.1,42364,7540
1183,American Water Works,Utilities,United States,3302,468,18482,13845
1183,Motorola Solutions,Aerospace & Defense,United States,6038,559,8463,13880
1183,United Rentals,Business Services & Supplies,United States,5762,566,11988,10405
1186,Norwegian Cruise Line Holdings,"Hotels, Restaurants & Leisure",United States,4874,633.1,12974,10978
1187,Harley-Davidson,Consumer Durables,United States,5996,692.2,9890,10697
1187,Hess,Oil & Gas Operations,United States,4762,-6132,28621,15209
1189,Masraf Al Rayan,Banking,Qatar,755,567.6,25136,8766
1190,Jiangsu Yanghe Brewery,"Food, Drink & Tobacco",China,2572,879,5298,18646
1191,Grifols,Drugs & Biotechnology,Spain,4480,603.4,10684,16844
1192,Orient Securities,Diversified Financials,China,1840,349,30565,12189
1193,Mitsubishi Motors,Consumer Durables,Japan,17924,-2001.5,13342,9016
1193,Origin Energy,Utilities,Australia,9015,-1497.9,19733,9634
1195,Qantas Airways,Airline,Australia,11836,636.3,12486,5282
1196,Advanced Info Service,Telecommunications services,Thailand,4313,869.2,7699,14995
1197,Pentair,Capital Goods,United Kingdom,5708,521.6,11535,11430
1198,Industries Qatar,Chemicals,Qatar,1284,811.6,9663,18397
1198,Nitto Denko,Chemicals,Japan,6773,528.9,7486,12395
1200,Arab National Bank,Banking,Saudi Arabia,2175,760.9,45314,5306
1200,Zijin Mining Group,Diversified Metals & Mining,China,11729,276,12838,10393
1202,Ricoh,Business Services & Supplies,Japan,18725,144.2,24306,5820
1202,Xerox,Business Services & Supplies,United States,15612,-477,18145,7238
1204,Tenet Healthcare,Health Care Equipment & Services,United States,19621,-192,24701,1723
1205,SCANA,Utilities,United States,4227,594,18707,9347
1206,Jiangxi Copper,Diversified Metals & Mining,China,30301,120.3,12574,7655
1207,Givaudan,Consumer Durables,Switzerland,4733,653.7,6409,16626
1207,Liberty Broadband,Telecommunications services,United States,31,917.3,9616,15727
1209,Chiba Bank,Banking,Japan,1874,492.9,119929,5249
1210,Everbright Securities,Diversified Financials,China,1857,454,25561,9871
1210,Smith & Nephew,Health Care Equipment & Services,United Kingdom,4668,801,7344,13403
1212,UCB,Drugs & Biotechnology,Belgium,4622,600.7,10771,14557
1213,Industrivarden,Diversified Financials,Sweden,1958,1921.4,10526,9275
1213,PVH,Consumer Durables,United States,8203,549,11068,7969
1215,ALFA,Conglomerates,Mexico,15716,144.4,16919,7314
1216,Avnet,Consumer Durables,United States,20848,392.3,13256,5749
1217,Lundbergs,Real Estate,Sweden,2262,1429.7,13447,8142
1217,NRG Energy,Utilities,United States,13103,-774,30355,5851
1219,Shionogi,Drugs & Biotechnology,Japan,3134,851.8,5534,17379
1220,Csc Financial,Diversified Financials,China,2539,749.1,26145,6799
1221,New York Community,Banking,United States,1858,491.6,49088,6642
1222,Naver,IT Software & Services,South Korea,3467,645.8,5275,24043
1223,LARGAN Precision,Capital Goods,Taiwan,1498,704.9,3012,20588
